"Instrument","Nom=","nanodac",,"Numéro de série =","0",,"Version du logiciel = ","V8.14"
,"Adresse MAC =","00:0A:8D:FF:12:F2",,"Langue =","FR",,"Pays =","FR",,"Fuseau horaire =","GMT"
"NomGroupe","Group 1"
"Temperature","Bas =",0.0,"Haut =",300.0,"Unité =","°C"
"TC1","Bas =",0.0,"Haut =",300.0,"Unité =","°C"
"TC2","Bas =",0.0,"Haut =",300.0,"Unité =","°C"
"TC3","Bas =",0.0,"Haut =",300.0,"Unité =","°C"
"Consigne","Bas =",0.0,"Haut =",300.0,"Unité =","°C"
"Puissance de chauffa","Bas =",0,"Haut =",100,"Unité =",""
"08/04/21 17:44:00",,39.9,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:44:10",,39.9,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:44:20",,39.9,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:44:30",,39.9,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:44:40",,39.9,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:44:50",,39.9,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:45:00",,39.9,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:45:10",,39.9,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:45:20",,39.9,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:45:30",,39.9,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:45:40",,39.9,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:45:50",,39.9,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:46:00",,39.9,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:46:10",,39.9,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:46:20",,39.9,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:46:30",,39.9,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:46:40",,39.9,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:46:50",,39.9,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:47:00",,39.8,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:47:10",,39.8,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:47:20",,39.8,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:47:30",,39.8,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:47:40",,39.8,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:47:50",,39.8,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:48:00",,39.8,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:48:10",,39.8,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:48:20",,39.8,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:48:30",,39.8,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:48:40",,39.8,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:48:50",,39.8,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:49:00",,39.8,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:49:10",,39.8,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:49:20",,39.8,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:49:30",,39.8,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:49:40",,39.8,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:49:50",,39.8,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:50:00",,39.8,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:50:10",,39.8,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:50:20",,39.8,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:50:30",,39.8,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:50:40",,39.8,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:50:50",,39.8,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:51:00",,39.8,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:51:10",,39.8,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:51:20",,39.8,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:51:30",,39.8,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:51:40",,39.8,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:51:50",,39.8,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:52:00",,39.8,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:52:10",,39.8,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:52:20",,39.8,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:52:30",,39.7,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:52:40",,39.8,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:52:50",,39.7,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:53:00",,39.7,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:53:10",,39.7,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:53:20",,39.7,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:53:30",,39.7,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:53:40",,39.7,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:53:50",,39.7,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:54:00",,39.7,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:54:10",,39.7,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:54:20",,39.7,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:54:30",,39.7,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:54:40",,39.7,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:54:50",,39.7,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:55:00",,39.7,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:55:10",,39.7,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:55:20",,39.7,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:55:30",,39.7,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:55:40",,39.7,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:55:50",,39.7,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:56:00",,39.7,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:56:10",,39.7,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:56:20",,39.7,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:56:30",,39.7,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:56:40",,39.7,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:56:50",,39.7,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:57:00",,39.7,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:57:10",,39.7,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:57:20",,39.7,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:57:30",,39.7,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:57:40",,39.7,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:57:50",,39.7,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:58:00",,39.7,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:58:10",,39.6,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:58:20",,39.6,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:58:30",,39.6,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:58:40",,39.6,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:58:50",,39.6,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:59:00",,39.6,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:59:10",,39.6,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:59:20",,39.6,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:59:30",,39.6,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:59:40",,39.6,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 17:59:50",,39.6,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:00:00",,39.6,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:00:10",,39.6,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:00:20",,39.6,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:00:30",,39.6,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:00:40",,39.6,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:00:50",,39.6,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:01:00",,39.6,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:01:10",,39.6,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:01:20",,39.6,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:01:30",,39.6,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:01:40",,39.6,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:01:50",,39.6,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:02:00",,39.6,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:02:10",,39.6,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:02:20",,39.6,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:02:30",,39.6,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:02:40",,39.6,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:02:50",,39.6,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:03:00",,39.5,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:03:10",,39.5,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:03:20",,39.5,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:03:30",,39.5,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:03:40",,39.5,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:03:50",,39.5,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:04:00",,39.5,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:04:10",,39.5,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:04:20",,39.5,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:04:30",,39.5,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:04:40",,39.5,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:04:50",,39.5,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:05:00",,39.5,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:05:10",,39.5,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:05:20",,39.5,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:05:30",,39.5,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:05:40",,39.5,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:05:50",,39.5,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:06:00",,39.5,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:06:10",,39.5,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:06:20",,39.5,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:06:30",,39.5,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:06:40",,39.5,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:06:50",,39.5,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:07:00",,39.5,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:07:10",,39.5,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:07:20",,39.5,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:07:30",,39.5,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:07:40",,39.5,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:07:50",,39.4,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:08:00",,39.4,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:08:10",,39.4,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:08:20",,39.4,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:08:30",,39.4,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:08:40",,39.4,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:08:50",,39.4,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:09:00",,39.4,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:09:10",,39.4,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:09:20",,39.4,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:09:30",,39.4,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:09:40",,39.4,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:09:50",,39.4,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:10:00",,39.4,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:10:10",,39.4,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:10:20",,39.4,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:10:30",,39.4,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:10:40",,39.4,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:10:50",,39.4,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:11:00",,39.4,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:11:10",,39.4,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:11:20",,39.4,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:11:30",,39.4,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:11:40",,39.4,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:11:50",,39.4,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:12:00",,39.4,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:12:10",,39.4,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:12:20",,39.4,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:12:30",,39.4,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:12:40",,39.4,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:12:50",,39.4,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:13:00",,39.4,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:13:10",,39.4,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:13:20",,39.4,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:13:30",,39.3,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:13:40",,39.3,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:13:50",,39.3,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:14:00",,39.3,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:14:10",,39.3,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:14:20",,39.3,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:14:30",,39.3,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:14:40",,39.3,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:14:50",,39.3,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:15:00",,39.3,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:15:10",,39.3,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:15:20",,39.3,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:15:30",,39.3,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:15:40",,39.3,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:15:50",,39.3,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:16:00",,39.3,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:16:10",,39.3,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:16:20",,39.3,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:16:30",,39.3,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:16:40",,39.3,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:16:50",,39.3,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:17:00",,39.3,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:17:10",,39.3,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:17:20",,39.3,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:17:30",,39.3,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:17:40",,39.3,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:17:50",,39.3,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:18:00",,39.3,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:18:10",,39.3,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:18:20",,39.3,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:18:30",,39.3,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:18:40",,39.2,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:18:50",,39.2,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:19:00",,39.2,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:19:10",,39.2,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:19:20",,39.2,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:19:30",,39.2,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:19:40",,39.2,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:19:50",,39.2,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:20:00",,39.2,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:20:10",,39.2,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:20:20",,39.2,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:20:30",,39.2,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:20:40",,39.2,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:20:50",,39.2,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:21:00",,39.2,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:21:10",,39.2,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:21:20",,39.2,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:21:30",,39.2,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:21:40",,39.2,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:21:50",,39.2,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:22:00",,39.2,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:22:10",,39.2,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:22:20",,39.2,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:22:30",,39.2,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:22:40",,39.2,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:22:50",,39.2,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:23:00",,39.2,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:23:10",,39.2,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:23:20",,39.2,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:23:30",,39.2,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:23:40",,39.2,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:23:50",,39.2,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:24:00",,39.2,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:24:10",,39.2,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:24:20",,39.1,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:24:30",,39.1,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:24:40",,39.1,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:24:50",,39.1,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:25:00",,39.1,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:25:10",,39.1,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:25:20",,39.1,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:25:30",,39.1,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:25:40",,39.1,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:25:50",,39.1,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:26:00",,39.1,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:26:10",,39.1,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:26:20",,39.1,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:26:30",,39.1,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:26:40",,39.1,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:26:50",,39.1,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:27:00",,39.1,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:27:10",,39.1,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:27:20",,39.1,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:27:30",,39.1,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:27:40",,39.1,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:27:50",,39.1,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:28:00",,39.1,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:28:10",,39.1,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:28:20",,39.1,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:28:30",,39.1,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:28:40",,39.1,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:28:50",,39.1,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:29:00",,39.1,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:29:10",,39.1,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:29:20",,39.1,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:29:30",,39.1,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:29:40",,39.1,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:29:50",,39.1,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:30:00",,39.1,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:30:10",,39.0,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:30:20",,39.0,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:30:30",,39.0,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:30:40",,39.0,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:30:50",,39.0,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:31:00",,39.0,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:31:10",,39.0,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:31:20",,39.0,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:31:30",,39.0,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:31:40",,39.0,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:31:50",,39.0,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:32:00",,39.0,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:32:10",,39.0,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:32:20",,39.0,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:32:30",,39.0,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:32:40",,39.0,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:32:50",,39.0,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:33:00",,39.0,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:33:10",,39.0,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:33:20",,39.0,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:33:30",,39.0,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:33:40",,39.0,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:33:50",,39.0,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:34:00",,39.0,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:34:10",,39.0,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:34:20",,39.0,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:34:30",,39.0,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:34:40",,39.0,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:34:50",,39.0,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:35:00",,39.0,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:35:10",,39.0,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:35:20",,39.0,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:35:30",,39.0,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:35:40",,38.9,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:35:50",,38.9,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:36:00",,38.9,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:36:10",,38.9,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:36:20",,38.9,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:36:30",,38.9,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:36:40",,38.9,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:36:50",,38.9,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:37:00",,38.9,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:37:10",,38.9,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:37:20",,38.9,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:37:30",,38.9,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:37:40",,38.9,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:37:50",,38.9,">Gamme",">Gamme",">Gamme",0.0,0
"08/04/21 18:38:00",,38.9,">Gamme",">Gamme",">Gamme",0.0,0
